ID Grupo X Y Forma_tumba Orientacion_tumba Construcciones_internas Sexo Rango_de_edad Categoria_edad Estadio_edad Datacion_propuesta Tipo_objetos Orfebreria Num_orfebreria Esmeraldas Num_esmeraldas Volantes Num_volantes Num_Herrera Num_Temprano Num_Tardio Ceramica Num_Ceramica Liticos Num_liticos Cuentas_collar Num_cuentas_collar Fauna Num_fauna2 Macrorrestos Num_macrorrestos
67.22.2.0.8. 2 977076.3637 997468.5144 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67.22.2.0.9. 2 977076.895 997468.052 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67.22A.3.0.1. 2 977077.3679 997467.9623 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67.29.0.4.0. 2 977074.2949 997470.958 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67.54.0.1.0. 2 977072.7996 997461.5681 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67.73.0.2.0. 2 977080.1692 997461.7755 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67.89.0.3.0. 2 977070.9555 997466.7208 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
68.5.1.0.1. 2 977088.303 997451.2893 Pozo_con_camara S Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
69.17.0.1.0. 2 977090.9134 997425.2906 Pozo_con_nicho NA Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
69.4.0.2.0. 2 977078.1183 997426.0289 Pozo_con_doble_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70.29.1.0.1. 1 977086.3618 997398.9775 Pozo_con_camara S Escalon NA 15_años_+/-_36_meses Subadulto Juvenil NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71.14.0.2.0. 1 977095.4129 997386.1387 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71.36.0.1.0. 1 977102.6627 997377.5923 Pozo_con_doble_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72.15.0.4.0. 1 977091.8125 997355.4409 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72.17.0.2.0. 1 977105.0661 997358.3934 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72.4,4A.1.0.1. 1 977093.6606 997370.1189 Pozo_simple NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 0 0 0
72.4,4A.1.0.2. 1 977093.3429 997369.9237 Pozo_simple NA Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72.4,4A.1.0.3. 1 977093.6801 997369.8344 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72.4,4A.1.0.4. 1 977094.039 997369.8064 Pozo_simple NA Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72.4,4A.1.0.5. 1 977093.6441 997369.5667 Pozo_simple NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72.4,4A.1.0.6. 1 977093.9664 997369.5247 Pozo_simple NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72.7.0.1.0. 1 977090.2548 997368.0604 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72.8.0.3.0. 1 977102.6205 997365.7292 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
73.46.0.1.0. 1 977099.9627 997349.0137 Pozo_con_nicho NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
73.53.1.0.1. 1 977098.8189 997340.3593 Pozo_simple E Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
73.53A.2.0.1. 1 977098.1863 997340.5524 Pozo_simple O Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
73A.4.0.1.0. 1 977108.893 997335.3327 Pozo_simple NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
74.1.8.0.1. 2 977052.3906 997509.7732 Pozo_simple N Ninguna NA 6_años_+/-_24_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74.11.12.0.1. 2 977045.7823 997507.3737 Pozo_simple S Escalon NA NA NA NA Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
74.17.1.0.1. 2 977039.0577 997520.2021 NA Otra Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74.18.0.2.0. 2 977037.891 997518.1166 Pozo_con_camara NA Escalon NA NA NA NA Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
74.1FP.0.3.0. 2 977036.1965 997509.48 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74.2.9.0.1. 2 977051.7471 997511.4601 Pozo_simple N Escalon NA 3_años_+/-_12_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
74.20.5.0.1. 2 977042.5288 997517.3862 NA E Ninguna NA 1_año_+/-_4_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
74.22.10.0.1. 2 977036.7899 997514.6197 Pozo_con_camara O Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74.23.6.0.1. 2 977039.0692 997511.7941 Pozo_con_camara N Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74.24.4.0.1. 2 977040.3059 997509.9999 Pozo_con_camara Otra Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74.27.0.1.0. 2 977042.6886 997506.3654 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74.31.3.0.1. 2 977050.5251 997516.3189 Pozo_simple N Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74.4.2.0.1. 2 977050.0718 997516.2837 Pozo_simple E Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
74.4.2.0.2. 2 977050.0761 997516.1113 Pozo_simple E Ninguna NA 6_años_+/-_24_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74.5.11.0.1. 2 977049.3415 997510.9675 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74.9.7.0.1. 2 977047.2632 997510.5304 Pozo_con_camara S Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
74A.1.0.1.0. 2 977044.2691 997529.5509 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74A.3,5.0.2.0. 2 977037.6268 997529.1734 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75.10.5.0.1. 2 977047.902 997490.9591 Pozo_simple S Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75.13.6.0.1. 2 977048.7712 997487.9528 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75.16.8.0.1. 2 977045.5317 997488.3233 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75.17.7.0.1. 2 977043.6191 997489.4261 Pozo_con_camara N Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75.1A,B,C.4.0.1. 2 977053.9314 997498.0151 Pozo_con_camara S Escalon Indeterminado NA NA NA NA 2 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0
75.26.1.0.1. 2 977051.4176 997501.7474 Pozo_simple N Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75.27.3.0.1. 2 977050.2685 997502.4565 Pozo_simple N Escalon NA NA NA NA Tardio 1 0 0 0 0 0 0 0 1 2 1 3 0 0 0 0 0 0 1 9
75.3,19.0.1.0. 2 977054.4396 997495.0131 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 131
75.9.2.0.1. 2 977052.5517 997488.6438 Pozo_con_camara NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
76.14.0.4.0. 2 977051.613 997482.5786 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76.16,27.0.3.0. 2 977048.9484 997475.4437 Doble_pozo NA Ninguna NA NA NA NA Temprano 2 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0
76.17.9.0.1. 2 977045.1807 997478.6946 Pozo_con_camara NA Ninguna NA 1_año_+/-_4_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76.18.4.0.1. 2 977048.6281 997477.0682 Pozo_con_camara N Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76.23.0.1.0. 2 977048.7115 997480.5588 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76.24.2.0.1. 2 977049.177 997482.09 Pozo_simple N Ninguna NA 12_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76.24A.3.0.1. 2 977048.3388 997482.041 Pozo_con_camara Otra Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76.24A.3.0.2. 2 977048.2392 997481.9756 Pozo_con_camara Otra Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76.24B.5.0.1. 2 977049.0922 997481.2077 Pozo_con_camara Otra Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76.28.0.2.0. 2 977049.1798 997474.095 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76.31.10.0.1. 2 977054.3034 997478.1237 Pozo_con_camara Otra Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil Temprano 2 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0
76.32.8.0.1. 2 977055.2349 997477.4761 Pozo_simple N Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76.33.7.0.1. 2 977055.1783 997480.1606 Pozo_con_camara N Escalon NA 9_meses_+/-_3_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
76.33A.6.0.1. 2 977054.5379 997479.4241 Pozo_simple Otra Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76.34.1.0.1. 2 977058.0913 997484.2713 Pozo_con_camara S Escalon NA 7_años_+/-_24_meses Subadulto Infantil_II NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
77.6.1.0.1. 2 977064.6006 997459.4048 NA NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
78.1.0.1.0. 2 977066.3288 997440.8557 Pozo_con_camara NA Escalon NA NA NA NA Tardio 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
78.11.0.3.0. 2 977059.5486 997435.2077 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
78.3.2.0.1. 2 977067.6934 997438.2209 Pozo_simple S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
78.8.0.2.0. 2 977063.8012 997432.3395 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
79.10.2.0.1. 1 977063.1263 997414.0173 Pozo_simple E Ninguna Indeterminado Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
79.11.0.11.0. 1 977065.0367 997407.8191 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
79.21.0.2.0. 2 977073.731 997422.6785 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
79.7.3.0.1. 2 977075.1766 997418.8302 Pozo_simple S Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
79.8.1.0.1. 1 977062.8969 997413.0179 Pozo_simple O Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.1.1.0.1. 4 977202.7086 997517.187 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.1.1.0.2. 4 977202.6337 997516.9321 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.2.2.0.1. 4 977201.5621 997516.3415 NA NA Ninguna NA Mayor_de_18_años Adulto Adulto Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
8.3.0.1.0. 4 977203.6852 997516.7648 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.3A.4.0.1. 4 977204.4258 997515.9547 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8.4.0.2.0. 4 977205.1519 997517.7788 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80.10.7.0.2. 1 977060.6677 997404.1497 NA NA Ninguna NA NA NA NA Herrera 3 0 0 0 0 0 0 1 0 0 1 1 1 6 1 23 0 0 1 1
80.15.0.2.0. 1 977072.3678 997400.2914 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80.23.0.1.0. 1 977068.9527 997391.1791 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80.26,28.4.0.1 1 977062.0953 997399.6843 NA NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80.27.5.0.1. 1 977065.9483 997400.3346 NA NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 0 1 4
80.27A.8.0.1. 1 977066.4253 997399.0802 NA NA Ninguna NA NA NA NA Herrera 3 0 0 0 0 0 0 2 0 0 1 2 0 0 1 108 1 6 0 0
80.27A.8.0.2. 1 977066.5679 997399.1791 NA NA Ninguna NA NA NA NA Herrera 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80.27B.3.0.1. 1 977064.8255 997398.7242 NA NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80.27C.10.0.1. 1 977064.4484 997399.8253 NA NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 27 0 0 1 17
80.27C.10.0.NI1. 1 977064.294 997399.9846 NA NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80.27C.10.0.NI2. 1 977064.1706 997399.7902 NA NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80.27D.6.0.1 1 977066.5539 997401.6837 NA NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80.37.9.0.1 1 977063.3265 997403.3887 NA NA Escalon NA NA NA NA Herrera 2 0 0 0 0 0 0 1 0 0 1 1 0 0 1 4 0 0 0 0
80.38.12.0.1 1 977063.7272 997405.4759 NA NA Ninguna NA NA NA NA Herrera 1 0 0 0 0 0 0 2 0 0 1 2 0 0 0 0 0 0 0 0
80.39.11.0.1 1 977065.2967 997404.0795 NA NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80.7.1.0.1. 1 977065.3939 997401.7334 Pozo_simple NA Ninguna NA NA NA NA Herrera 2 0 0 0 0 0 0 1 0 0 1 1 0 0 1 8 0 0 1 1
80.7.1.0.2. 1 977065.0587 997401.1208 Pozo_simple NA Ninguna NA NA NA NA Herrera 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80.8.2.0.1. 1 977064.0661 997401.7252 Pozo_simple NA Ninguna NA NA NA NA Herrera 2 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0
80.8.2.0.2. 1 977064.1007 997401.5771 Pozo_simple NA Ninguna NA NA NA NA Herrera 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
81.16.1.0.1. 1 977081.0069 997382.9846 Pozo_simple NA Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil Tardio 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
81.7.0.1.0. 1 977072.246 997374.1535 Pozo_con_camara NA Escalon NA NA NA NA Temprano 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0
82.1.1.0.1. 1 977087.0626 997360.5986 NA NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82.15.0.1.0. 1 977088.3971 997354.8505 Pozo_con_nicho NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82.18.2.0.1. 1 977086.7239 997357.5555 NA NA Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil Tardio 2 0 0 0 0 0 0 0 0 2 1 2 0 0 1 3 0 0 0 0
82.39.3.0.1. 1 977083.0325 997363.4539 Pozo_simple S Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82.7.4.0.1. 1 977088.9935 997357.7865 Pozo_simple N Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83.32A,32B.0.1.0. 1 977089.2641 997337.9681 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83.9.1.0.1. 1 977095.6342 997332.5633 Pozo_con_camara S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
84.12.0.2.0. 1 977052.5403 997388.9007 Doble_pozo NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
84.30.0.3.0. 1 977060.407 997401.9452 Pozo_simple NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 0 0 0
84.5.0.1.0. 1 977053.5666 997387.0464 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
84.8.0.4.0. 1 977043.8757 997383.0015 Pozo_con_nicho NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
85.10.0.2.0. 1 977045.913 997374.5714 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
85.15.1.0.1. 1 977059.2233 997366.7928 NA NA Ninguna NA 7_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
85.9.0.1.0. 1 977046.6393 997375.8159 Pozo_con_camara NA Escalon NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
86.10.0.1.0. 1 977052.4026 997354.92 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
86.33.1.0.1. 1 977070.4133 997347.0774 NA NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
87.10.11.0.1. 1 977059.9889 997329.8768 Pozo_con_camara N Escalon NA 11_años_+/-_30_meses Subadulto Infantil_II NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
87.11.0.1.0. 1 977069.1248 997330.2657 Pozo_con_camara NA Escalon NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 14 0 0 0 0 0 0
87.12.1.0.1. 1 977067.062 997334.708 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
87.12.1.0.2. 1 977067.0802 997334.6231 Pozo_simple N Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.14.5.0.1. 1 977057.5888 997342.0014 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.18.7.0.1. 1 977060.8561 997326.5072 Pozo_con_camara N Varias NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.18.7.0.2. 1 977061.2238 997326.6258 Pozo_con_camara N Varias NA 8_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.19.6.0.1. 1 977061.9515 997327.1971 Pozo_con_camara Otra Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.19.6.0.2. 1 977062.1365 997327.1809 Pozo_con_camara Otra Ninguna NA 8_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.20.2.0.1. 1 977064.3616 997332.9812 NA O Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.21.12.0.1. 1 977061.0189 997329.7077 Pozo_con_camara Otra Escalon NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.25.8.0.1. 1 977060.2604 997328.3776 Pozo_con_camara Otra Varias NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.26.4.0.1. 1 977065.4775 997328.2508 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.37.3.0.1. 1 977067.5899 997327.8092 Pozo_con_camara_y_nicho NA Varias NA 6_años_+/-_24_meses Subadulto Infantil_I NA 2 1 1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0
87.39.9.0.1. 1 977059.6695 997331.0586 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.7.10.0.1. 1 977057.7489 997329.184 Doble_pozo NA Ninguna NA 3_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87.8.0.2.0. 1 977058.3087 997329.9458 Pozo_con_nicho NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
88.1.0.1.0. 1 977082.4128 997310.3558 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
88.1A.3.0.1. 1 977082.0717 997312.0324 Pozo_con_camara E Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
88.20.4.0.1. 1 977060.6186 997318.2346 Pozo_con_camara E Escalon NA 18_meses_+/-_6_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
88.22.6.0.1. 1 977065.9237 997322.7814 Pozo_simple N Ninguna NA 2_años_+/-_8_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
